DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCCT8DH	DMB4OLE	Propofol	Investigative	0.0	DMVO0UB	Alfentanil	Approved	34.0	DMY9BMK	Rocuronium	.	.	Cerebral Ischemia	ClinicalTrials.gov	Phase 1	.					3
DCFKA2J	DMB4OLE	Propofol	Investigative	0.0	DMXOELT	Midazolam	Approved	34.0	DMZTXCH	Remifentanil	.	.	Bronchoscopy	ClinicalTrials.gov	Phase 1	.					3
DCGNM8B	DMB4OLE	Propofol	Investigative	0.0	DMVO0UB	Alfentanil	Approved	34.0	DMXOELT	Midazolam	.	.	Pharmacodynamics	ClinicalTrials.gov	Phase 1	.					3
DCMLHMD	DMB4OLE	Propofol	Investigative	0.0	DMXOELT	Midazolam	Approved	34.0	DMZTXCH	Remifentanil	.	.	Anesthesia	ClinicalTrials.gov	Phase 1	.					3
DCVWGZ1	DMB4OLE	Propofol	Investigative	0.0	DMX4GND	Meperidine	Approved	34.0	DMXOELT	Midazolam	.	.	Disorders of Gallbladder, Biliary Tract and Pancrease	ClinicalTrials.gov	Phase 1	.					3
DCW74C2	DMNKG1Z	Atenolol	Approved	34.0	DMNKG1Z	Atenolol	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Essential Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCCJENO	DMAI7ZV	Diltiazem	Approved	34.0	DMM4WAK	Zanubrutinib	Phase 2 Trial	21.0	DMOWZ6B	Fluconazole	.	.	B-cell Malignancies	ClinicalTrials.gov	Phase 1	.					3
DCAV7KA	DMI6E0R	Midostaurin	Approved	34.0	DMQUSBT	Daunorubicin	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia With FLT3/ITD Mutation	ClinicalTrials.gov	Phase 3	.					3
DCGGLSN	DMI6E0R	Midostaurin	Approved	34.0	DMQUSBT	Daunorubicin	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC0E91Q	DM1IS6U	Tenofovir	Approved	34.0	DMBMUWZ	Emtricitabine	Approved	34.0	DMCZGRE	Dolutegravir	.	.	HIV-1-infection	ClinicalTrials.gov	Phase 4	.					3
DCC72B6	DM1IS6U	Tenofovir	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI347A	Lamivudine	.	.	HIV Infections	ClinicalTrials.gov	Phase 4	.					3
DCSIUUP	DM1IS6U	Tenofovir	Approved	34.0	DMBMUWZ	Emtricitabine	Approved	34.0	DMYURI6	Raltegravir	.	.	HIV	ClinicalTrials.gov	Phase 4	.					3
DCEBNVB	DM1IS6U	Tenofovir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMITQS0	Lopinavir	.	.	HIV Infections	ClinicalTrials.gov	Phase 3	.					3
DCFVOSL	DM1IS6U	Tenofovir	Approved	34.0	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	.	.	Human Immunodeficiency Virus	ClinicalTrials.gov	Phase 3	.					3
DC3BWC7	DM1IS6U	Tenofovir	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI347A	Lamivudine	.	.	HIV Infections	ClinicalTrials.gov	Phase 2	.					3
DCK1LPD	DM1IS6U	Tenofovir	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI347A	Lamivudine	.	.	HIV-1 Infection	ClinicalTrials.gov	Phase 2	.					3
DCLY8CK	DM1IS6U	Tenofovir	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMM5WQL	Elvucitabine	.	.	HIV Infections	ClinicalTrials.gov	Phase 2	.					3
DCMJWN4	DM1IS6U	Tenofovir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMYURI6	Raltegravir	.	.	HIV Infections	ClinicalTrials.gov	Phase 2	.					3
DC2VD8I	DMKSUOI	Flavopiridol	Phase 2	21.0	DMM39BF	Mitoxantrone	Approved	34.0	DMZD5QR	Cytarabine	.	.	Adult Acute Basophilic Leukemia	ClinicalTrials.gov	Phase 2	.					3
DC8MWRX	DMKSUOI	Flavopiridol	Phase 2	21.0	DMM39BF	Mitoxantrone	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia With Multilineage Dysplasia Following Myelodysplastic Syndrome	ClinicalTrials.gov	Phase 2	.					3
DCX5ANI	DMKSUOI	Flavopiridol	Phase 2	21.0	DMM39BF	Mitoxantrone	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCPHSFU	DMKSUOI	Flavopiridol	Phase 2	21.0	DMM39BF	Mitoxantrone	Approved	34.0	DMZD5QR	Cytarabine	.	.	Adult Acute Megakaryoblastic Leukemia (M7)	ClinicalTrials.gov	Phase 1	.					3
DCPZJ07	DMKSUOI	Flavopiridol	Phase 2	21.0	DMQUSBT	Daunorubicin	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCXLGKE	DMKSUOI	Flavopiridol	Phase 2	21.0	DMM39BF	Mitoxantrone	Approved	34.0	DMZD5QR	Cytarabine	.	.	Recurrent Adult Acute Lymphoblastic Leukemia	ClinicalTrials.gov	Phase 1	.					3
DC17N1X	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DMHKAF4	Clopidogrel	.	.	COVID-19	ClinicalTrials.gov	Phase 4	.					3
DC6VD2X	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DMWS3FH	Fondaparinux sodium	.	.	COVID-19	ClinicalTrials.gov	Phase 4	.					3
DCHH2QQ	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DMECRX1	Bivalirudin	.	.	STEMI - ST Elevation Myocardial Infarction	ClinicalTrials.gov	Phase 4	.					3
DCJGS0N	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DMCA9QP	Papaverine	Approved	34.0	DMCA9QP	Papaverine	.	.	Pediatrics	ClinicalTrials.gov	Phase 4	.					3
DCKWF9C	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DMCUT21	Ursodeoxycholic acid	Approved	34.0	DMU3DNC	Pentoxifylline	.	.	Colorectal Cancer	ClinicalTrials.gov	Phase 2	.					3
DCCAQT0	DM4ZP3W	Heparin	Phase 2/3 Trial	24.0	DMECRX1	Bivalirudin	Approved	34.0	DMM2NSK	Adenosine	.	.	Coronary Microvascular Disease	ClinicalTrials.gov	Phase 1	.					3
DCSYM2Q	DMGFPU2	Linezolid	Investigative	0.0	DM3906J	Bedaquiline	Approved	34.0	DMDYA31	Pretomanid	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 3	.					3
DCZ9CJN	DMGFPU2	Linezolid	Investigative	0.0	DM3XNUI	Tazobactam	Approved	34.0	DMTBKF3	Piperacillin	.	.	Bacterial Pneumonia	ClinicalTrials.gov	Phase 3	.					3
DC7VMU1	DMGFPU2	Linezolid	Investigative	0.0	DM3906J	Bedaquiline	Approved	34.0	DMDYA31	Pretomanid	.	.	Tuberculosis, Multidrug-Resistant	ClinicalTrials.gov	Phase 2	.					3
DCMV1JA	DMGFPU2	Linezolid	Investigative	0.0	DM3906J	Bedaquiline	Approved	34.0	DMDYA31	Pretomanid	.	.	Multi-drug Resistant Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DC41R78	DMFI8A7	Tranexamic acid	Phase 2 Trial	21.0	DMFI8A7	Tranexamic acid	Phase 2 Trial	21.0	DMLFO8K	Rivaroxaban	.	.	Osteoarthritis, Knee	ClinicalTrials.gov	Phase 4	.					3
DCQI5VE	DMC0GSJ	Efavirenz	Approved	34.0	DMJ0QOW	Rilpivirine	Approved	34.0	DMJ0QOW	Rilpivirine	.	.	HIV	ClinicalTrials.gov	Phase 1	.					3
DC93Z3D	DM9HPW3	Exemestane	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCUQK86	DM9HPW3	Exemestane	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Estrogen Receptor Negative	ClinicalTrials.gov	Phase 2	.					3
DCZHHUA	DM9HPW3	Exemestane	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCL9I4L	DM9HPW3	Exemestane	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCF7E5Y	DM9HPW3	Exemestane	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMMX2E6	Pemetrexed	.	.	Stage IV Non-small Cell Lung Cancer	ClinicalTrials.gov	Phase 1	.					3
DCTFJPR	DMCT3I8	Ifosfamide	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMG281S	Carboplatin	.	.	Recurrent Nasopharynx Carcinoma	ClinicalTrials.gov	Phase 3	.					3
DCG2D6V	DMCT3I8	Ifosfamide	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	DMVXFYE	Vinorelbine	.	.	Adult Lymphocyte Depletion Hodgkin Lymphoma	ClinicalTrials.gov	Phase 2	.					3
DC5UYFN	DMCT3I8	Ifosfamide	Approved	34.0	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMG281S	Carboplatin	.	.	Cancer	ClinicalTrials.gov	Phase 1	.					3
DC7YBSY	DMCT3I8	Ifosfamide	Approved	34.0	DMF57DM	Pazopanib	Approved	34.0	DMVP5YE	Doxorubicin	.	.	Non-rhabdomyosarcoma	ClinicalTrials.gov	Phase 1	.					3
DCLCDE1	DMCT3I8	Ifosfamide	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMP6G8T	Topotecan	.	.	Solid Tumors	ClinicalTrials.gov	Phase 1	.					3
DCGKLRH	DM28UJG	Dapagliflozin	Phase 3 Trial	25.0	DMFRM1I	Canagliflozin	Approved	34.0	DMRF9YK	Empagliflozin	.	.	Diabetes Mellitus, Type 2	ClinicalTrials.gov	Phase 1	.					3
DCRF4SL	DM3JDRP	Cladribine	Approved	34.0	DMXYJ9C	Busulfan	Approved	34.0	DMZD5QR	Cytarabine	.	.	High Risk Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 3	.					3
DC5SGO6	DM3JDRP	Cladribine	Approved	34.0	DM8I94Y	Venetoclax	Approved	34.0	DMTA5OE	Azacitidine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCVCUPT	DM3JDRP	Cladribine	Approved	34.0	DMQL8XJ	Decitabine	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCW1O6P	DM3JDRP	Cladribine	Approved	34.0	DM62UG5	Vemurafenib	Approved	34.0	DMZD5QR	Cytarabine	.	.	Langerhans Cell Histiocytosis	ClinicalTrials.gov	Phase 2	.					3
DCLMC3G	DM3JDRP	Cladribine	Approved	34.0	DMIJGT9	INCB24360	Phase 3	25.0	DMZD5QR	Cytarabine	.	.	AML	ClinicalTrials.gov	Phase 1	.					3
DCASAWS	DM6QOVN	HKI-272	Phase 3	25.0	DMIRPD8	Colestipol	Approved	34.0	DMTEOOS	Loperamide	.	.	Early Stage HER2+ Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCM4LRJ	DM6QOVN	HKI-272	Phase 3	25.0	DMJIBAW	Budesonide	Phase 3 Trial	25.0	DMTEOOS	Loperamide	.	.	Early Stage HER2+ Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCS2X5I	DM6QOVN	HKI-272	Phase 3	25.0	DMOJZQ9	Loperamide	Preclinical	2.1	DMTS85L	Capecitabine	.	.	HER2 Amplified Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCUX4QR	DM6QOVN	HKI-272	Phase 3	25.0	DMMUFKM	Colesevelam	Approved	34.0	DMTEOOS	Loperamide	.	.	Early-stage Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCUR6PZ	DMBHMOX	Palonosetron	Approved	34.0	DMEKAYI	Netupitant	Phase 3	25.0	DMPFN6Y	Olanzapine	.	.	Nausea Post Chemotherapy	ClinicalTrials.gov	Phase 2	.					3
DC1M9DP	DMP6SC2	Irinotecan	Approved	34.0	DMTS85L	Capecitabine	Approved	34.0	DMTS85L	Capecitabine	.	.	Rectal Cancer	ClinicalTrials.gov	Phase 2	.					3
DC1XR8L	DMP6SC2	Irinotecan	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Small Intestine Adenocarcinoma	ClinicalTrials.gov	Phase 2	.					3
DC6ALSO	DMP6SC2	Irinotecan	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Pancreatic Adenocarcinoma	ClinicalTrials.gov	Phase 2	.					3
DCX3992	DMP6SC2	Irinotecan	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Adenocarcinoma of the Gastroesophageal Junction	ClinicalTrials.gov	Phase 2	.					3
DCZ66Q6	DMP6SC2	Irinotecan	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Metastatic Colorectal Cancer	ClinicalTrials.gov	Phase 2	.					3
DC7IZS3	DMP6SC2	Irinotecan	Approved	34.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMXZOCG	Phenobarbital	.	.	Drug/Agent Toxicity by Tissue/Organ	ClinicalTrials.gov	Phase 1	.					3
DCIA2YB	DMP6SC2	Irinotecan	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Unspecified Adult Solid Tumor, Protocol Specific	ClinicalTrials.gov	Phase 1	.					3
DCCFALE	DMDBX5F	Ivermectin	Phase 2/3 Trial	24.0	DMS6UOE	Azithromycin	Phase 3 Trial	25.0	DMZ0Q1G	Permethrin	.	.	Scabies	ClinicalTrials.gov	Phase 4	.					3
DCW6S9Y	DMDBX5F	Ivermectin	Phase 2/3 Trial	24.0	DMXZ84M	Malathion	Approved	34.0	DMZ0Q1G	Permethrin	.	.	Scabies	ClinicalTrials.gov	Phase 3	.					3
DC2PVOE	DMDBX5F	Ivermectin	Phase 2/3 Trial	24.0	DMD157S	Montelukast	Phase 3 Trial	25.0	DMXZAL2	Hydroxychloroquine	.	.	Covid19	ClinicalTrials.gov	Phase 1	.					3
DC9XWDV	DMMQ2OW	Nintedanib	Phase 2 Trial	21.0	DMMQ2OW	Nintedanib	Phase 2 Trial	21.0	DMMQ2OW	Nintedanib	.	.	Carcinoma, Hepatocellular	ClinicalTrials.gov	Phase 1	.					3
DCCD4F9	DM13V0P	Rivoceranib	Phase 3	25.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Gastroesophageal Junction Adenocarcinoma	ClinicalTrials.gov	Phase 2	.					3
DCYPGPQ	DM13V0P	Rivoceranib	Phase 3	25.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Gastric Cancer	ClinicalTrials.gov	Phase 2	.					3
DC6ENQ2	DM13V0P	Rivoceranib	Phase 3	25.0	DM13V0P	Rivoceranib	Phase 3	25.0	DM13V0P	Rivoceranib	.	.	Lung Adenocarcinoma	ClinicalTrials.gov	Phase 1	.					3
DCERO03	DM13V0P	Rivoceranib	Phase 3	25.0	DM5PCS7	Bupropion	Approved	34.0	DM5SXUV	Repaglinide	.	.	Advanced Solid Tumor	ClinicalTrials.gov	Phase 1	.					3
DC9NWQQ	DMA12HL	Azelnidipine	Phase 4	31.0	DMOPZDT	Perindopril	Approved	34.0	DMUSZHD	Hydrochlorothiazide	.	.	Cerebral Small Vessel Diseases	ClinicalTrials.gov	Phase 4	.					3
DCG4V5F	DMLB81S	Paclitaxel	Approved	34.0	DMPDW6T	Epirubicin	Approved	34.0	DMTS85L	Capecitabine	.	.	Metastatic Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DC2E6KU	DMDO279	Phenprocoumon	Approved	34.0	DMH75KV	Acenocoumarol	Approved	34.0	DMJYCVW	Warfarin	.	.	Atrial Fibrillation	ClinicalTrials.gov	Phase 3	.					3
DC3EC39	DM7MT6E	Prasugrel	Approved	34.0	DMBR01X	Brilinta	Approved	34.0	DMHKAF4	Clopidogrel	.	.	Cardiovascular Diseases	ClinicalTrials.gov	Phase 4	.					3
DC97619	DM7MT6E	Prasugrel	Approved	34.0	DMA16BR	Vorapaxar	Approved	34.0	DMBR01X	Brilinta	.	.	Myocardial Infarction	ClinicalTrials.gov	Phase 4	.					3
DCKXNMR	DM7MT6E	Prasugrel	Approved	34.0	DMBR01X	Brilinta	Approved	34.0	DMDL2OZ	Aspirin	.	.	Myocardial Infarction	ClinicalTrials.gov	Phase 4	.					3
DCB552G	DM7MT6E	Prasugrel	Approved	34.0	DMOL54H	Clopidogrel	Phase 2 Trial	21.0	DMQG17S	Tirofiban	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 3	.					3
DCCCD3W	DM53SRA	Prochlorperazine	Approved	34.0	DMI4EL5	Ketorolac	Approved	34.0	DMKQTBA	Diphenhydramine	.	.	Headache, Migraine	ClinicalTrials.gov	Phase 2	.					3
DC9DCHC	DM53SRA	Prochlorperazine	Approved	34.0	DMI4EL5	Ketorolac	Approved	34.0	DMKQTBA	Diphenhydramine	.	.	Migraine	ClinicalTrials.gov	Phase 1	.					3
DCZE5I7	DM53SRA	Prochlorperazine	Approved	34.0	DM53SRA	Prochlorperazine	Approved	34.0	DM53SRA	Prochlorperazine	.	.	Migraine	ClinicalTrials.gov	Phase 1	.					3
DC066AG	DM3906J	Bedaquiline	Approved	34.0	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMR87LC	Ethambutol	.	.	Treatment-refractory Mycobacterium Avium Complex-lung Disease (MAC-LD)	ClinicalTrials.gov	Phase 2	.					3
DCCKTXG	DM3906J	Bedaquiline	Approved	34.0	DM4IF32	Pyrazinamide	Approved	34.0	DMEBOFW	Clofazimine	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DCDBKWI	DM3906J	Bedaquiline	Approved	34.0	DM4IF32	Pyrazinamide	Approved	34.0	DMDYA31	Pretomanid	.	.	Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DCDV78F	DM3906J	Bedaquiline	Approved	34.0	DMU8V4S	Moxifloxacin	Approved	34.0	DMXE76K	Delamanid	.	.	Tuberculosis, Pulmonary	ClinicalTrials.gov	Phase 2	.					3
DCQR6Q4	DM3906J	Bedaquiline	Approved	34.0	DM4IF32	Pyrazinamide	Approved	34.0	DMDYA31	Pretomanid	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DCTEABV	DM3906J	Bedaquiline	Approved	34.0	DMDYA31	Pretomanid	Approved	34.0	DMEBOFW	Clofazimine	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DCVMZGP	DM3906J	Bedaquiline	Approved	34.0	DMU8V4S	Moxifloxacin	Approved	34.0	DMXE76K	Delamanid	.	.	Pulmonary Tuberculosis	ClinicalTrials.gov	Phase 2	.					3
DC0WUY4	DMCBJSR	Sunitinib	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMP6SC2	Irinotecan	.	.	Small Cell Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCNGANV	DMCBJSR	Sunitinib	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCZLM62	DM62IPN	Tenofovir disoproxil	Phase 4	31.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI347A	Lamivudine	.	.	HIV Infections	ClinicalTrials.gov	Phase 4	.					3
DC688W3	DM62IPN	Tenofovir disoproxil	Phase 4	31.0	DMBMUWZ	Emtricitabine	Approved	34.0	DMJ0QOW	Rilpivirine	.	.	Human Immunodeficiency Virus-type 1 Infection	ClinicalTrials.gov	Phase 3	.					3
DC8CXAS	DM62IPN	Tenofovir disoproxil	Phase 4	31.0	DMBMUWZ	Emtricitabine	Approved	34.0	DMC0GSJ	Efavirenz	.	.	Human Immunodeficiency Virus-type 1 Infection	ClinicalTrials.gov	Phase 3	.					3
DC1OKMA	DM62IPN	Tenofovir disoproxil	Phase 4	31.0	DMBMUWZ	Emtricitabine	Approved	34.0	DMYURI6	Raltegravir	.	.	Acute HIV Infection	ClinicalTrials.gov	Phase 1	.					3
DCJWKXM	DM62IPN	Tenofovir disoproxil	Phase 4	31.0	DM6HX9B	Nevirapine	Approved	34.0	DMC0GSJ	Efavirenz	.	.	HIV Infections	ClinicalTrials.gov	Phase 1	.					3
DC0IC7N	DMAT8CG	Goserelin	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMMX75K	LEE011	.	.	Advanced Metastatic Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DC2MNA6	DMAT8CG	Goserelin	Approved	34.0	DMQ4TJK	Dutasteride	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Salivary Duct Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DCCJUSF	DMAT8CG	Goserelin	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Estrogen Receptor-positive Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCHIMNL	DMAT8CG	Goserelin	Approved	34.0	DMD7L94	Palbociclib	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Neoplasms	ClinicalTrials.gov	Phase 2	.					3
DCLZPT8	DMAT8CG	Goserelin	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMMPTLH	Entrectinib	.	.	Invasive Lobular Breast Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DC520FJ	DMAT8CG	Goserelin	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	DMZMSPF	Bicalutamide	.	.	Prostate Cancer	ClinicalTrials.gov	Phase 1	.					3
DCY6J0F	DMHSY1I	Regorafenib	Approved	34.0	DMIYDT4	Cabozantinib	Approved	34.0	DMTKD7Q	Afatinib	.	.	Non-small Cell Lung Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DC2UKR6	DMHSY1I	Regorafenib	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Metastatic Colorectal Cancer	ClinicalTrials.gov	Phase 1	.					3
DC6NGTV	DMHSY1I	Regorafenib	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	DMP6SC2	Irinotecan	.	.	Pediatric Oncology	ClinicalTrials.gov	Phase 1	.					3
DCY85D6	DMHSY1I	Regorafenib	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	DMP6SC2	Irinotecan	.	.	Rhabdomyosarcoma	ClinicalTrials.gov	Phase 1	.					3
DC4FYY3	DM4KI7O	Zidovudine	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI2QPE	Didanosine	.	.	HIV	ClinicalTrials.gov	Phase 4	.					3
DCIO1M4	DM4KI7O	Zidovudine	Approved	34.0	DMI2QPE	Didanosine	Approved	34.0	DMITQS0	Lopinavir	.	.	HIV	ClinicalTrials.gov	Phase 4	.					3
DC4OLI4	DM4KI7O	Zidovudine	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMITQS0	Lopinavir	.	.	Malaria	ClinicalTrials.gov	Phase 3	.					3
DCAVBL4	DM4KI7O	Zidovudine	Approved	34.0	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	.	.	Human Immunodeficiency Virus	ClinicalTrials.gov	Phase 3	.					3
DCWUOC4	DM4KI7O	Zidovudine	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI347A	Lamivudine	.	.	Malaria	ClinicalTrials.gov	Phase 3	.					3
DC88ICA	DM4KI7O	Zidovudine	Approved	34.0	DM6HX9B	Nevirapine	Approved	34.0	DMI347A	Lamivudine	.	.	HIV Infections	ClinicalTrials.gov	Phase 2	.					3
DCGON3K	DM4KI7O	Zidovudine	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMITQS0	Lopinavir	.	.	HIV Infections	ClinicalTrials.gov	Phase 2	.					3
DCISV1I	DM4KI7O	Zidovudine	Approved	34.0	DMC0GSJ	Efavirenz	Approved	34.0	DMI347A	Lamivudine	.	.	HIV-1 Infection	ClinicalTrials.gov	Phase 2	.					3
DC15WZD	DM4KI7O	Zidovudine	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	DMS2IUH	Valganciclovir	.	.	Lymphoproliferative Disorder	ClinicalTrials.gov	Phase 1	.					3
DC1FNAS	DMBR01X	Brilinta	Approved	34.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMHKAF4	Clopidogrel	.	.	Stable Coronary Syndrome	ClinicalTrials.gov	Phase 4	.					3
DC4U6GN	DMBR01X	Brilinta	Approved	34.0	DMRMS0L	Morphine	Approved	34.0	DMZTGN2	Methylnaltrexone bromide	.	.	Coronary Artery Disease	ClinicalTrials.gov	Phase 4	.					3
DCUMZH1	DMBR01X	Brilinta	Approved	34.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMHKAF4	Clopidogrel	.	.	Coronary Artery Disease (CAD)	ClinicalTrials.gov	Phase 3	.					3
DCIVTKZ	DMBR01X	Brilinta	Approved	34.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMHKAF4	Clopidogrel	.	.	De Novo Stenosis	ClinicalTrials.gov	Phase 1	.					3
DCSMUT0	DMBR01X	Brilinta	Approved	34.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMDL2OZ	Aspirin	.	.	Antiplatelet Drug	ClinicalTrials.gov	Phase 1	.					3
DC0QQ5U	DM7BN0X	Esomeprazole	Approved	34.0	DM7BN0X	Esomeprazole	Approved	34.0	DMHSY1I	Regorafenib	.	.	Colorectal Neoplasms	ClinicalTrials.gov	Phase 4	.					3
DC48T1G	DM7BN0X	Esomeprazole	Approved	34.0	DMU8V4S	Moxifloxacin	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Infections	ClinicalTrials.gov	Phase 4	.					3
DCM2TO6	DM7BN0X	Esomeprazole	Approved	34.0	DMTIVEN	Metronidazole	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DCPJ5KC	DM7BN0X	Esomeprazole	Approved	34.0	DMS60RB	Levofloxacin	Approved	34.0	DMTIVEN	Metronidazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC5OPJP	DM7BN0X	Esomeprazole	Approved	34.0	DMS60RB	Levofloxacin	Approved	34.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 1	.					3
DCTCCRU	DM7BN0X	Esomeprazole	Approved	34.0	DM7ICNU	Doxycycline	Approved	34.0	DMS60RB	Levofloxacin	.	.	GASTRITIS	ClinicalTrials.gov	Phase 1	.					3
